best_of,rank_diff,age_diff,height_diff,elo_diff,surface_elo_diff,recent_form_diff,h2h_diff,target,surface_Clay,surface_Grass,surface_Hard,tourney_level_500,tourney_level_A,tourney_level_D,tourney_level_F,tourney_level_G,tourney_level_M,tourney_level_O,indoor_O,indoor_Unknown,round_BR,round_F,round_QF,round_R128,round_R16,round_R32,round_R64,round_RR,round_SF,round_Unknown
3,-52.0,3.764999999999997,18.0,0.0,0.0,0.0,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,225.0,-1.5470000000000006,-10.0,0.0,0.0,0.0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,-23.0,2.4450000000000003,-5.0,0.0,0.0,0.0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,166.0,-2.2040000000000006,-8.0,0.0,0.0,0.0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,-1103.0,18.388,-5.0,0.0,0.0,0.0,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,-17.0,6.371000000000002,18.0,0.0,0.0,0.0,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,4.0,1.375,13.0,0.0,0.0,0.0,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,121.0,-5.476000000000003,-16.0,0.0,0.0,0.0,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,15.0,-4.618000000000002,-13.0,0.0,0.0,0.0,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
3,-28.0,-4.568999999999999,5.0,0.0,0.0,0.0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
3,26.0,-1.1969999999999992,16.0,-16.0,-16.0,-0.5,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3,-46.0,0.4790000000000027,8.0,-16.0,-16.0,-0.5,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3,47.0,-2.308,5.0,-16.0,-16.0,-0.5,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3,-38.0,-0.8210000000000015,-10.0,-16.0,-16.0,-0.5,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3,4.0,-2.3470000000000013,21.0,-15.26369320647791,-15.26369320647791,-0.5,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3,-5.0,5.067,11.0,-31.26369320647791,-31.26369320647791,-0.5,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3,39.0,-7.241,-18.0,-0.7363067935220897,-0.7363067935220897,0.0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3,138.0,1.6700000000000017,-5.0,16.73630679352209,16.73630679352209,0.5,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3,-20.0,1.7579999999999991,-10.0,15.26369320647791,15.26369320647791,0.5,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3,35.0,-3.3339999999999996,7.0,-31.26369320647791,-31.26369320647791,-0.5,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3,-96.0,7.455000000000002,-3.0,0.0,0.0,0.0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,-41.0,5.013000000000002,-8.0,0.0,0.0,0.0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,-6.0,1.8979999999999997,-5.0,0.0,0.0,0.0,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,79.0,0.9849999999999994,0.0,0.0,0.0,0.0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,-93.0,4.193999999999999,0.0,0.0,0.0,0.0,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
3,115.0,-8.43,0.0,0.0,0.0,0.0,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
3,69.0,1.1060000000000016,0.0,-16.0,-16.0,0.0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
3,107.0,-3.1950000000000003,0.0,16.0,16.0,0.5,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3,36.0,2.7429999999999986,-3.0,-16.0,-16.0,-0.1666666666666666,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3,126.0,-3.529,-10.0,-31.26369320647791,-31.26369320647791,0.0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3,-11.0,2.1240000000000023,-3.0,-15.26369320647791,-15.26369320647791,-0.5,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3,129.0,-4.006,-10.0,-0.7363067935220897,-0.7363067935220897,0.0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3,22.0,8.488,8.0,-16.73630679352209,-16.73630679352209,-0.5,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3,-8.0,-1.0489999999999997,10.0,-16.73630679352209,-16.73630679352209,-0.5,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3,4.0,3.169999999999998,0.0,-31.26369320647791,-31.26369320647791,-1.0,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3,-47.0,5.490000000000002,7.0,14.564127121723686,14.564127121723686,0.5,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3,-91.0,3.5479999999999983,-5.0,45.8278203282016,45.8278203282016,0.0,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3,-8.0,7.715999999999997,-8.0,-1.4387739660467105,-1.4387739660467105,0.3333333333333333,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3,8.0,-4.901,-16.0,16.70246717252462,16.70246717252462,0.5,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3,-407.0,10.82,8.0,16.702398663352824,16.702398663352824,0.1666666666666666,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,9.0,0.7989999999999995,-13.0,-15.966091869830734,-15.966091869830734,-0.5,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,20.0,1.9469999999999992,3.0,0.0338330211206994,0.0338330211206994,0.0,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,-18.0,-10.229,5.0,-16.77013981464279,-16.77013981464279,-0.5,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,-32.0,2.601000000000002,8.0,-2.172179671798403,-2.172179671798403,0.0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,-9.0,2.937999999999999,5.0,-15.26369320647791,-15.26369320647791,0.25,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3,207.0,7.116,-5.0,-0.7363067935220897,-0.7363067935220897,0.0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3,14.0,-3.375,2.0,0.0,0.0,0.0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
3,-27.0,1.2040000000000006,16.0,1.4387739660467105,1.4387739660467105,0.0,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,180.0,2.8959999999999972,7.0,0.0,0.0,0.0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3,87.0,1.8500000000000016,5.0,0.0,0.0,0.0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3,63.0,6.089000000000002,8.0,0.0,0.0,0.0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3,31.0,0.9860000000000008,16.0,0.0,0.0,0.0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3,-60.0,7.405999999999999,6.0,16.0,16.0,0.5,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3,-204.0,0.7859999999999978,-6.0,0.0,0.0,0.0,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,213.0,8.758,18.0,0.0,0.0,0.0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,14.0,-8.594000000000001,10.0,0.0,0.0,0.0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,617.0,-3.1900000000000013,-2.0,0.0,0.0,0.0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,150.0,-5.414999999999999,-2.0,0.0,0.0,0.0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3,-59.0,-7.753,-5.0,-16.0,-16.0,-0.5,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,-78.0,6.9410000000000025,-5.0,16.0,16.0,0.5,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,48.0,-0.4379999999999988,-5.0,-16.70246717252462,-16.70246717252462,-0.5,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,-37.0,4.087,8.0,-16.0,-16.0,-0.5,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,50.0,-11.323999999999998,0.0,-16.0,-16.0,-0.5,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,-119.0,0.9280000000000008,18.0,-16.0,-16.0,-0.5,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,-139.0,-1.9849999999999992,13.0,16.0,16.0,0.5,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,27.0,2.1110000000000007,5.0,-16.0,-16.0,-0.5,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,-47.0,-6.212,6.0,-16.0,-16.0,-0.5,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,27.0,6.4780000000000015,6.0,15.26369320647791,15.26369320647791,0.5,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,-141.0,-0.9199999999999982,-5.0,16.0,16.0,0.5,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,-26.0,-5.6370000000000005,2.0,0.0,0.0,0.0,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3,105.0,15.421999999999995,10.0,-16.0,-16.0,-0.5,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,-23.0,4.2109999999999985,16.0,0.0,0.0,0.0,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3,126.0,-5.050999999999998,-12.0,0.0,0.0,0.0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3,233.0,8.23,-2.0,-29.827820328201597,-29.827820328201597,-0.25,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,-6.0,5.934999999999999,11.0,-14.564127121723686,-14.564127121723686,-0.5,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,50.0,-1.4529999999999994,-8.0,-16.702398663352824,-16.702398663352824,-0.1666666666666666,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,109.0,6.767999999999997,16.0,15.966091869830734,15.966091869830734,0.5,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,181.0,3.2929999999999993,5.0,-16.77013981464279,-16.77013981464279,-0.5,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,-41.0,0.0280000000000022,8.0,-1.4387739660467105,-1.4387739660467105,0.0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,-7.0,3.715,-12.0,-16.70246717252462,-16.70246717252462,-0.5,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,6.0,-0.4959999999999986,-15.0,14.564127121723686,14.564127121723686,0.5,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,-100.0,2.988999999999997,-5.0,61.8278203282016,61.8278203282016,0.5,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,17.0,-0.4770000000000003,-8.0,0.0338330211206994,0.0338330211206994,0.0,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,-36.0,-5.355,0.0,-16.77013981464279,-16.77013981464279,-0.5,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,8.0,-5.742000000000001,10.0,15.966091869830734,15.966091869830734,0.5,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,-49.0,-8.620999999999999,3.0,16.702398663352824,16.702398663352824,0.1666666666666666,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,21.0,-6.953999999999997,-13.0,-16.0,-16.0,0.0,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
3,12.0,4.895,7.0,-16.0,-16.0,0.0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
3,-11.0,2.215,3.0,-0.7363067935220897,-0.7363067935220897,-0.25,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
3,-25.0,1.573999999999998,0.0,15.26369320647791,15.26369320647791,0.3333333333333333,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3,55.0,10.892999999999995,7.0,-32.0,-32.0,0.0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3,48.0,0.161999999999999,-20.0,-0.0338330211206994,-0.0338330211206994,0.0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,42.0,-2.222999999999999,-13.0,16.033908130169266,16.033908130169266,0.3333333333333333,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3,-10.0,-6.27,-12.0,-32.73163666725668,-32.73163666725668,-0.6666666666666666,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,-170.0,-5.6179999999999986,2.0,-15.26369320647791,-15.26369320647791,-0.5,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,-25.0,4.148,5.0,0.0,0.0,0.0,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,-55.0,-0.8599999999999994,0.0,16.0,16.0,0.5,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,23.0,0.1999999999999993,-10.0,-16.0,-16.0,-0.5,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,-71.0,-1.5869999999999995,-3.0,-33.372516355066864,-33.372516355066864,-0.25,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,-13.0,4.822000000000003,8.0,31.933816765290203,31.933816765290203,0.25,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,-59.0,-4.889999999999997,-5.0,15.26369320647791,15.26369320647791,0.5,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,-17.0,-0.9280000000000008,5.0,0.0031092199860722,0.0031092199860722,0.0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,82.0,-0.049000000000003,2.0,-0.7347487253252893,-0.7347487253252893,0.0,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,-11.0,5.727,5.0,0.0,0.0,0.0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,86.0,-8.485,-18.0,-2.1061831420424824,-2.1061831420424824,0.0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,29.0,-0.8160000000000025,0.0,-15.26369320647791,-15.26369320647791,-0.5,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,-24.0,-4.920000000000002,-5.0,-31.933816765290203,-31.933816765290203,-0.25,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,-62.0,5.041,-8.0,16.79584522548521,16.79584522548521,0.5,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3,61.0,-3.349,-6.0,-17.97379656504063,-17.97379656504063,-0.1666666666666666,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3,14.0,0.4770000000000003,-5.0,-18.238030415914864,-18.238030415914864,-0.5,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3,-22.0,-5.678000000000001,-3.0,-13.858758861428669,-13.858758861428669,-0.1666666666666666,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3,-38.0,3.789999999999999,12.0,0.0229699397793865,0.0229699397793865,0.0,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3,71.0,-8.696000000000002,-5.0,1.5091820792279125,1.5091820792279125,-0.3333333333333333,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3,71.0,7.753999999999998,5.0,29.791516847628372,29.791516847628372,0.25,1,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3,-33.0,0.3889999999999993,13.0,1.4664793350541458,1.4664793350541458,0.0,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3,81.0,6.5539999999999985,7.0,-60.93181092632585,-60.93181092632585,-0.3333333333333333,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3,-41.0,-3.6580000000000017,-3.0,1.967705926474764,1.967705926474764,0.25,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3,87.0,6.359999999999999,-3.0,12.462747468584212,12.462747468584212,-0.1999999999999999,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3,7.0,6.873999999999999,2.0,-42.47985405008171,-42.47985405008171,0.0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
3,15.0,8.956,-8.0,27.848326524832373,27.848326524832373,0.05,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
3,73.0,10.893999999999998,7.0,-29.061731880815387,-29.061731880815387,-0.1999999999999999,-1,0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
3,6.0,2.7429999999999986,-3.0,-104.47109431273998,-104.47109431273998,-0.3333333333333333,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,18.0,12.336,5.0,-131.06365565249325,-131.06365565249325,-0.5,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3,-34.0,-7.878999999999998,8.0,10.235187308103605,10.235187308103605,0.5,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,135.0,2.9209999999999994,-8.0,-31.96765008298189,-31.96765008298189,-0.25,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,-58.0,2.527000000000001,13.0,45.7309690721911,45.7309690721911,0.3,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
3,36.0,4.268000000000001,-13.0,-60.405715176649664,-60.405715176649664,-0.3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
3,162.0,0.1730000000000018,8.0,-16.00155445108976,-16.00155445108976,-0.5,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,-11.0,-5.144000000000002,2.0,14.459710326582808,14.459710326582808,0.1666666666666666,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,16.0,-1.487000000000002,2.0,1.4387739660467105,1.4387739660467105,0.0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,133.0,3.6110000000000007,-5.0,-33.43877396604671,-33.43877396604671,-0.25,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,-20.0,-2.378999999999998,0.0,2.754091644329037,2.754091644329037,0.0,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,-186.0,10.762,0.0,0.0,0.0,0.0,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,-291.0,1.0949999999999989,-8.0,0.0,0.0,0.0,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,31.0,4.989000000000001,0.0,-32.0307168847271,-32.0307168847271,-0.6666666666666666,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,-20.0,-2.9380000000000024,-5.0,45.85875886142867,45.85875886142867,0.3,1,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,20.0,-5.5169999999999995,-5.0,-13.137432711372412,-13.137432711372412,-0.1666666666666666,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,38.0,2.995000000000001,-8.0,15.933742389020152,15.933742389020152,0.5,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,-7.0,6.333000000000002,21.0,16.67031026376617,16.67031026376617,0.5,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,-10.0,3.2689999999999984,3.0,-2.1061831420424824,-2.1061831420424824,0.0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,-52.0,-9.367,8.0,15.23141810193738,15.23141810193738,0.5,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,-166.0,-4.649000000000001,-8.0,15.329879383954903,15.329879383954903,0.5,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3,-200.0,-2.7880000000000003,-3.0,-2.1428711929413566,-2.1428711929413566,0.3333333333333333,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3,-3.0,-1.480999999999998,8.0,-30.499569774679458,-30.499569774679458,-0.25,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3,-117.0,0.5010000000000012,-5.0,-14.90791156619889,-14.90791156619889,-0.5,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3,-17.0,-8.219000000000001,-5.0,0.0,0.0,0.0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3,78.0,1.7420000000000009,0.0,-11.759209169735414,-11.759209169735414,-0.0833333333333333,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3,34.0,-3.718,-16.0,2.667760682285916,2.667760682285916,0.0,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3,20.0,-5.4239999999999995,-16.0,2.7762985879917323,2.7762985879917323,-0.3333333333333333,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3,-43.0,1.0100000000000016,-3.0,72.91531673879854,72.91531673879854,0.3,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3,-23.0,-7.099,-5.0,-12.690570583604083,-12.690570583604083,-0.1666666666666666,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,10.0,5.135999999999999,10.0,12.68662263142619,12.68662263142619,0.3333333333333333,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3,-35.0,2.25,18.0,26.67561815302929,26.67561815302929,0.2,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3,32.0,5.561,13.0,-54.98145113824967,-54.98145113824967,0.0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3,-161.0,3.3230000000000004,-16.0,2.5541525337951043,2.5541525337951043,0.0,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
5,-11.0,-3.5199999999999996,-5.0,0.0,0.0,0.0,0,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
5,9.0,-1.0760000000000003,-11.0,1.1542830510873046,1.1542830510873046,0.0,0,1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
5,71.0,10.952000000000002,-8.0,-116.56743799445098,-116.56743799445098,-1.0,0,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
5,31.0,-2.886000000000003,10.0,-36.76356196274082,-36.76356196274082,-0.5,0,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
5,-228.0,6.983999999999998,-6.0,0.0,0.0,0.0,0,1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
